SalesOrderLineKey,ResellerKey,CustomerKey,ProductKey,OrderDateKey,DueDateKey,ShipDateKey,SalesTerritoryKey,Order Quantity,Unit Price,Extended Amount,Unit Price Discount Pct,Product Standard Cost,Total Product Cost,Sales Amount
64338002,-1,22819,536,2024-01-17,2024-01-27,2024-01-24,10,1,29.99,29.99,0.0,11.22,11.22,29.99
64338003,-1,22819,222,2024-01-17,2024-01-27,2024-01-24,10,1,34.99,34.99,0.0,13.09,13.09,34.99
64339001,-1,16322,539,2024-01-17,2024-01-27,2024-01-24,7,1,24.99,24.99,0.0,9.35,9.35,24.99
64339002,-1,16322,529,2024-01-17,2024-01-27,2024-01-24,7,1,3.99,3.99,0.0,1.49,1.49,3.99
64340001,-1,21521,528,2024-01-17,2024-01-27,2024-01-24,7,1,4.99,4.99,0.0,1.87,1.87,4.99
64340002,-1,21521,536,2024-01-17,2024-01-27,2024-01-24,7,1,29.99,29.99,0.0,11.22,11.22,29.99
64340003,-1,21521,484,2024-01-17,2024-01-27,2024-01-24,7,1,7.95,7.95,0.0,2.97,2.97,7.95
64341001,-1,17748,536,2024-01-17,2024-01-27,2024-01-24,7,1,29.99,29.99,0.0,11.22,11.22,29.99
64341002,-1,17748,480,2024-01-17,2024-01-27,2024-01-24,7,1,2.29,2.29,0.0,0.86,0.86,2.29
64342001,-1,12294,538,2024-01-17,2024-01-27,2024-01-24,10,1,21.49,21.49,0.0,8.04,8.04,21.49
64343001,-1,27306,541,2024-01-17,2024-01-27,2024-01-24,7,1,28.99,28.99,0.0,10.84,10.84,28.99
64344001,-1,13547,541,2024-01-17,2024-01-27,2024-01-24,10,1,28.99,28.99,0.0,10.84,10.84,28.99
64344002,-1,13547,530,2024-01-17,2024-01-27,2024-01-24,10,1,4.99,4.99,0.0,1.87,1.87,4.99
64345001,-1,13516,541,2024-01-17,2024-01-27,2024-01-24,10,1,28.99,28.99,0.0,10.84,10.84,28.99
64346001,-1,14955,530,2024-01-17,2024-01-27,2024-01-24,10,1,4.99,4.99,0.0,1.87,1.87,4.99
64346002,-1,14955,541,2024-01-17,2024-01-27,2024-01-24,10,1,28.99,28.99,0.0,10.84,10.84,28.99
64347001,-1,14291,528,2024-01-17,2024-01-27,2024-01-24,6,1,4.99,4.99,0.0,1.87,1.87,4.99
64347002,-1,14291,537,2024-01-17,2024-01-27,2024-01-24,6,1,35.0,35.0,0.0,13.09,13.09,35.0
64347003,-1,14291,472,2024-01-17,2024-01-27,2024-01-24,6,1,63.5,63.5,0.0,23.75,23.75,63.5
64347004,-1,14291,214,2024-01-17,2024-01-27,2024-01-24,6,1,34.99,34.99,0.0,13.09,13.09,34.99
64348001,-1,11962,537,2024-01-17,2024-01-27,2024-01-24,4,1,35.0,35.0,0.0,13.09,13.09,35.0
64349001,-1,12022,537,2024-01-17,2024-01-27,2024-01-24,1,1,35.0,35.0,0.0,13.09,13.09,35.0
64349002,-1,12022,480,2024-01-17,2024-01-27,2024-01-24,1,1,2.29,2.29,0.0,0.86,0.86,2.29
64350001,-1,11415,477,2024-01-17,2024-01-27,2024-01-24,8,1,4.99,4.99,0.0,1.87,1.87,4.99
64350002,-1,11415,479,2024-01-17,2024-01-27,2024-01-24,8,1,8.99,8.99,0.0,3.36,3.36,8.99
64351001,-1,16836,355,2024-01-17,2024-01-27,2024-01-24,6,1,2319.99,2319.99,0.0,1265.62,1265.62,2319.99
64351002,-1,16836,485,2024-01-17,2024-01-27,2024-01-24,6,1,21.98,21.98,0.0,8.22,8.22,21.98
64351003,-1,16836,463,2024-01-17,2024-01-27,2024-01-24,6,1,24.49,24.49,0.0,9.16,9.16,24.49
64351004,-1,16836,231,2024-01-17,2024-01-27,2024-01-24,6,1,49.99,49.99,0.0,38.49,38.49,49.99
64352001,-1,16491,355,2024-01-17,2024-01-27,2024-01-24,6,1,2319.99,2319.99,0.0,1265.62,1265.62,2319.99
64352002,-1,16491,537,2024-01-17,2024-01-27,2024-01-24,6,1,35.0,35.0,0.0,13.09,13.09,35.0
64353001,-1,15320,361,2024-01-17,2024-01-27,2024-01-24,1,1,2294.99,2294.99,0.0,1251.98,1251.98,2294.99
64353002,-1,15320,528,2024-01-17,2024-01-27,2024-01-24,1,1,4.99,4.99,0.0,1.87,1.87,4.99
64353003,-1,15320,537,2024-01-17,2024-01-27,2024-01-24,1,1,35.0,35.0,0.0,13.09,13.09,35.0
64353004,-1,15320,214,2024-01-17,2024-01-27,2024-01-24,1,1,34.99,34.99,0.0,13.09,13.09,34.99
64354001,-1,15380,357,2024-01-17,2024-01-27,2024-01-24,1,1,2319.99,2319.99,0.0,1265.62,1265.62,2319.99
64354002,-1,15380,537,2024-01-17,2024-01-27,2024-01-24,1,1,35.0,35.0,0.0,13.09,13.09,35.0
64354003,-1,15380,528,2024-01-17,2024-01-27,2024-01-24,1,1,4.99,4.99,0.0,1.87,1.87,4.99
64354004,-1,15380,480,2024-01-17,2024-01-27,2024-01-24,1,1,2.29,2.29,0.0,0.86,0.86,2.29
64355001,-1,16098,359,2024-01-17,2024-01-27,2024-01-24,6,1,2294.99,2294.99,0.0,1251.98,1251.98,2294.99
64355002,-1,16098,478,2024-01-17,2024-01-27,2024-01-24,6,1,9.99,9.99,0.0,3.74,3.74,9.99
64355003,-1,16098,477,2024-01-17,2024-01-27,2024-01-24,6,1,4.99,4.99,0.0,1.87,1.87,4.99
64355004,-1,16098,214,2024-01-17,2024-01-27,2024-01-24,6,1,34.99,34.99,0.0,13.09,13.09,34.99
64356001,-1,14429,562,2024-01-17,2024-01-27,2024-01-24,10,1,2384.07,2384.07,0.0,1481.94,1481.94,2384.07
64356002,-1,14429,214,2024-01-17,2024-01-27,2024-01-24,10,1,34.99,34.99,0.0,13.09,13.09,34.99
64357001,-1,25607,577,2024-01-17,2024-01-27,2024-01-24,7,1,1214.85,1214.85,0.0,755.15,755.15,1214.85
64357002,-1,25607,479,2024-01-17,2024-01-27,2024-01-24,7,1,8.99,8.99,0.0,3.36,3.36,8.99
64357003,-1,25607,477,2024-01-17,2024-01-27,2024-01-24,7,1,4.99,4.99,0.0,1.87,1.87,4.99
64357004,-1,25607,465,2024-01-17,2024-01-27,2024-01-24,7,1,24.49,24.49,0.0,9.16,9.16,24.49
64358001,-1,23545,582,2024-01-17,2024-01-27,2024-01-24,9,1,1700.99,1700.99,0.0,1082.51,1082.51,1700.99
64359001,-1,25947,386,2024-01-17,2024-01-27,2024-01-24,9,1,1120.49,1120.49,0.0,713.08,713.08,1120.49
64359002,-1,25947,222,2024-01-17,2024-01-27,2024-01-24,9,1,34.99,34.99,0.0,13.09,13.09,34.99
64360001,-1,25114,390,2024-01-17,2024-01-27,2024-01-24,9,1,1120.49,1120.49,0.0,713.08,713.08,1120.49
64360002,-1,25114,217,2024-01-17,2024-01-27,2024-01-24,9,1,34.99,34.99,0.0,13.09,13.09,34.99
64361001,-1,21211,372,2024-01-17,2024-01-27,2024-01-24,9,1,2443.35,2443.35,0.0,1554.95,1554.95,2443.35
64361002,-1,21211,477,2024-01-17,2024-01-27,2024-01-24,9,1,4.99,4.99,0.0,1.87,1.87,4.99
64361003,-1,21211,479,2024-01-17,2024-01-27,2024-01-24,9,1,8.99,8.99,0.0,3.36,3.36,8.99
64362001,-1,14046,359,2024-01-17,2024-01-27,2024-01-24,9,1,2294.99,2294.99,0.0,1251.98,1251.98,2294.99
64362002,-1,14046,478,2024-01-17,2024-01-27,2024-01-24,9,1,9.99,9.99,0.0,3.74,3.74,9.99
64363001,-1,14062,355,2024-01-17,2024-01-27,2024-01-24,9,1,2319.99,2319.99,0.0,1265.62,1265.62,2319.99
64363002,-1,14062,487,2024-01-17,2024-01-27,2024-01-24,9,1,54.99,54.99,0.0,20.57,20.57,54.99
64364001,-1,13966,357,2024-01-17,2024-01-27,2024-01-24,9,1,2319.99,2319.99,0.0,1265.62,1265.62,2319.99
64364002,-1,13966,537,2024-01-17,2024-01-27,2024-01-24,9,1,35.0,35.0,0.0,13.09,13.09,35.0
64364003,-1,13966,528,2024-01-17,2024-01-27,2024-01-24,9,1,4.99,4.99,0.0,1.87,1.87,4.99
64364004,-1,13966,217,2024-01-17,2024-01-27,2024-01-24,9,1,34.99,34.99,0.0,13.09,13.09,34.99
64365001,-1,25886,577,2024-01-17,2024-01-27,2024-01-24,1,1,1214.85,1214.85,0.0,755.15,755.15,1214.85
64365002,-1,25886,541,2024-01-17,2024-01-27,2024-01-24,1,1,28.99,28.99,0.0,10.84,10.84,28.99
64365003,-1,25886,530,2024-01-17,2024-01-27,2024-01-24,1,1,4.99,4.99,0.0,1.87,1.87,4.99
64365004,-1,25886,467,2024-01-17,2024-01-27,2024-01-24,1,1,24.49,24.49,0.0,9.16,9.16,24.49
64366001,-1,26082,574,2024-01-17,2024-01-27,2024-01-24,4,1,2384.07,2384.07,0.0,1481.94,1481.94,2384.07
64366002,-1,26082,481,2024-01-17,2024-01-27,2024-01-24,4,1,8.99,8.99,0.0,3.36,3.36,8.99
64367001,-1,26640,605,2024-01-17,2024-01-27,2024-01-24,6,1,539.99,539.99,0.0,343.65,343.65,539.99
64367002,-1,26640,477,2024-01-17,2024-01-27,2024-01-24,6,1,4.99,4.99,0.0,1.87,1.87,4.99
64367003,-1,26640,479,2024-01-17,2024-01-27,2024-01-24,6,1,8.99,8.99,0.0,3.36,3.36,8.99
64367004,-1,26640,214,2024-01-17,2024-01-27,2024-01-24,6,1,34.99,34.99,0.0,13.09,13.09,34.99
64368001,-1,23036,605,2024-01-17,2024-01-27,2024-01-24,4,1,539.99,539.99,0.0,343.65,343.65,539.99
64368002,-1,23036,538,2024-01-17,2024-01-27,2024-01-24,4,1,21.49,21.49,0.0,8.04,8.04,21.49
64368003,-1,23036,529,2024-01-17,2024-01-27,2024-01-24,4,1,3.99,3.99,0.0,1.49,1.49,3.99
64368004,-1,23036,463,2024-01-17,2024-01-27,2024-01-24,4,1,24.49,24.49,0.0,9.16,9.16,24.49
64368005,-1,23036,217,2024-01-17,2024-01-27,2024-01-24,4,1,34.99,34.99,0.0,13.09,13.09,34.99
64369001,-1,23056,605,2024-01-17,2024-01-27,2024-01-24,4,1,539.99,539.99,0.0,343.65,343.65,539.99
64369002,-1,23056,214,2024-01-17,2024-01-27,2024-01-24,4,1,34.99,34.99,0.0,13.09,13.09,34.99
64369003,-1,23056,465,2024-01-17,2024-01-27,2024-01-24,4,1,24.49,24.49,0.0,9.16,9.16,24.49
64370001,-1,23358,606,2024-01-17,2024-01-27,2024-01-24,4,1,539.99,539.99,0.0,343.65,343.65,539.99
64370002,-1,23358,479,2024-01-17,2024-01-27,2024-01-24,4,1,8.99,8.99,0.0,3.36,3.36,8.99
64370003,-1,23358,477,2024-01-17,2024-01-27,2024-01-24,4,1,4.99,4.99,0.0,1.87,1.87,4.99
64370004,-1,23358,484,2024-01-17,2024-01-27,2024-01-24,4,1,7.95,7.95,0.0,2.97,2.97,7.95
64371001,-1,23073,604,2024-01-17,2024-01-27,2024-01-24,1,1,539.99,539.99,0.0,343.65,343.65,539.99
64372001,-1,20654,386,2024-01-17,2024-01-27,2024-01-24,4,1,1120.49,1120.49,0.0,713.08,713.08,1120.49
64372002,-1,20654,231,2024-01-17,2024-01-27,2024-01-24,4,1,49.99,49.99,0.0,38.49,38.49,49.99
64373001,-1,17576,581,2024-01-17,2024-01-27,2024-01-24,4,1,1700.99,1700.99,0.0,1082.51,1082.51,1700.99
64373002,-1,17576,234,2024-01-17,2024-01-27,2024-01-24,4,1,49.99,49.99,0.0,38.49,38.49,49.99
64374001,-1,20844,386,2024-01-17,2024-01-27,2024-01-24,7,1,1120.49,1120.49,0.0,713.08,713.08,1120.49
64374002,-1,20844,217,2024-01-17,2024-01-27,2024-01-24,7,1,34.99,34.99,0.0,13.09,13.09,34.99
64375001,-1,27137,606,2024-01-17,2024-01-27,2024-01-24,10,1,539.99,539.99,0.0,343.65,343.65,539.99
64375002,-1,27137,477,2024-01-17,2024-01-27,2024-01-24,10,1,4.99,4.99,0.0,1.87,1.87,4.99
64375003,-1,27137,479,2024-01-17,2024-01-27,2024-01-24,10,1,8.99,8.99,0.0,3.36,3.36,8.99
64375004,-1,27137,473,2024-01-17,2024-01-27,2024-01-24,10,1,63.5,63.5,0.0,23.75,23.75,63.5
64376001,-1,11969,561,2024-01-17,2024-01-27,2024-01-24,9,1,2384.07,2384.07,0.0,1481.94,1481.94,2384.07
64376002,-1,11969,479,2024-01-17,2024-01-27,2024-01-24,9,1,8.99,8.99,0.0,3.36,3.36,8.99
64376003,-1,11969,477,2024-01-17,2024-01-27,2024-01-24,9,1,4.99,4.99,0.0,1.87,1.87,4.99
64376004,-1,11969,487,2024-01-17,2024-01-27,2024-01-24,9,1,54.99,54.99,0.0,20.57,20.57,54.99
64377001,-1,12373,357,2024-01-18,2024-01-28,2024-01-25,7,1,2319.99,2319.99,0.0,1265.62,1265.62,2319.99
64377002,-1,12373,477,2024-01-18,2024-01-28,2024-01-25,7,1,4.99,4.99,0.0,1.87,1.87,4.99
64377003,-1,12373,463,2024-01-18,2024-01-28,2024-01-25,7,1,24.49,24.49,0.0,9.16,9.16,24.49
64377004,-1,12373,478,2024-01-18,2024-01-28,2024-01-25,7,1,9.99,9.99,0.0,3.74,3.74,9.99
64378001,-1,11982,477,2024-01-18,2024-01-28,2024-01-25,4,1,4.99,4.99,0.0,1.87,1.87,4.99
64378002,-1,11982,479,2024-01-18,2024-01-28,2024-01-25,4,1,8.99,8.99,0.0,3.36,3.36,8.99
64378003,-1,11982,489,2024-01-18,2024-01-28,2024-01-25,4,1,53.99,53.99,0.0,41.57,41.57,53.99
64379001,-1,13008,535,2024-01-18,2024-01-28,2024-01-25,9,1,24.99,24.99,0.0,9.35,9.35,24.99
64379002,-1,13008,480,2024-01-18,2024-01-28,2024-01-25,9,1,2.29,2.29,0.0,0.86,0.86,2.29
64380001,-1,19617,529,2024-01-18,2024-01-28,2024-01-25,9,1,3.99,3.99,0.0,1.49,1.49,3.99
64380002,-1,19617,538,2024-01-18,2024-01-28,2024-01-25,9,1,21.49,21.49,0.0,8.04,8.04,21.49
64381001,-1,21995,537,2024-01-18,2024-01-28,2024-01-25,9,1,35.0,35.0,0.0,13.09,13.09,35.0
64381002,-1,21995,480,2024-01-18,2024-01-28,2024-01-25,9,1,2.29,2.29,0.0,0.86,0.86,2.29
64382001,-1,26156,475,2024-01-18,2024-01-28,2024-01-25,9,1,69.99,69.99,0.0,26.18,26.18,69.99
64382002,-1,26156,225,2024-01-18,2024-01-28,2024-01-25,9,1,8.99,8.99,0.0,6.92,6.92,8.99
64383001,-1,29189,478,2024-01-18,2024-01-28,2024-01-25,9,1,9.99,9.99,0.0,3.74,3.74,9.99
64383002,-1,29189,477,2024-01-18,2024-01-28,2024-01-25,9,1,4.99,4.99,0.0,1.87,1.87,4.99
64383003,-1,29189,481,2024-01-18,2024-01-28,2024-01-25,9,1,8.99,8.99,0.0,3.36,3.36,8.99
64384001,-1,28934,530,2024-01-18,2024-01-28,2024-01-25,9,1,4.99,4.99,0.0,1.87,1.87,4.99
64384002,-1,28934,222,2024-01-18,2024-01-28,2024-01-25,9,1,34.99,34.99,0.0,13.09,13.09,34.99
64384003,-1,28934,465,2024-01-18,2024-01-28,2024-01-25,9,1,24.49,24.49,0.0,9.16,9.16,24.49
64385001,-1,19569,530,2024-01-18,2024-01-28,2024-01-25,9,1,4.99,4.99,0.0,1.87,1.87,4.99
64385002,-1,19569,541,2024-01-18,2024-01-28,2024-01-25,9,1,28.99,28.99,0.0,10.84,10.84,28.99
64385003,-1,19569,480,2024-01-18,2024-01-28,2024-01-25,9,1,2.29,2.29,0.0,0.86,0.86,2.29
64386001,-1,18717,480,2024-01-18,2024-01-28,2024-01-25,9,1,2.29,2.29,0.0,0.86,0.86,2.29
64387001,-1,14853,225,2024-01-18,2024-01-28,2024-01-25,9,1,8.99,8.99,0.0,6.92,6.92,8.99
64388001,-1,11755,225,2024-01-18,2024-01-28,2024-01-25,9,1,8.99,8.99,0.0,6.92,6.92,8.99
64389001,-1,24837,591,2024-01-18,2024-01-28,2024-01-25,8,1,564.99,564.99,0.0,308.22,308.22,564.99
64389002,-1,24837,477,2024-01-18,2024-01-28,2024-01-25,8,1,4.99,4.99,0.0,1.87,1.87,4.99
64389003,-1,24837,478,2024-01-18,2024-01-28,2024-01-25,8,1,9.99,9.99,0.0,3.74,3.74,9.99
64389004,-1,24837,484,2024-01-18,2024-01-28,2024-01-25,8,1,7.95,7.95,0.0,2.97,2.97,7.95
64390001,-1,17184,355,2024-01-18,2024-01-28,2024-01-25,8,1,2319.99,2319.99,0.0,1265.62,1265.62,2319.99
64390002,-1,17184,485,2024-01-18,2024-01-28,2024-01-25,8,1,21.98,21.98,0.0,8.22,8.22,21.98
64390003,-1,17184,222,2024-01-18,2024-01-28,2024-01-25,8,1,34.99,34.99,0.0,13.09,13.09,34.99
64391001,-1,16831,361,2024-01-18,2024-01-28,2024-01-25,10,1,2294.99,2294.99,0.0,1251.98,1251.98,2294.99
64391002,-1,16831,214,2024-01-18,2024-01-28,2024-01-25,10,1,34.99,34.99,0.0,13.09,13.09,34.99
64392001,-1,14096,529,2024-01-18,2024-01-28,2024-01-25,6,1,3.99,3.99,0.0,1.49,1.49,3.99
64392002,-1,14096,539,2024-01-18,2024-01-28,2024-01-25,6,1,24.99,24.99,0.0,9.35,9.35,24.99
64393001,-1,11276,539,2024-01-18,2024-01-28,2024-01-25,6,1,24.99,24.99,0.0,9.35,9.35,24.99
64393002,-1,11276,480,2024-01-18,2024-01-28,2024-01-25,6,1,2.29,2.29,0.0,0.86,0.86,2.29
64394001,-1,11769,538,2024-01-18,2024-01-28,2024-01-25,6,1,21.49,21.49,0.0,8.04,8.04,21.49
64394002,-1,11769,529,2024-01-18,2024-01-28,2024-01-25,6,1,3.99,3.99,0.0,1.49,1.49,3.99
64394003,-1,11769,480,2024-01-18,2024-01-28,2024-01-25,6,1,2.29,2.29,0.0,0.86,0.86,2.29
64395001,-1,18759,540,2024-01-18,2024-01-28,2024-01-25,6,1,32.6,32.6,0.0,12.19,12.19,32.6
64395002,-1,18759,529,2024-01-18,2024-01-28,2024-01-25,6,1,3.99,3.99,0.0,1.49,1.49,3.99
64396001,-1,23581,536,2024-01-18,2024-01-28,2024-01-25,4,1,29.99,29.99,0.0,11.22,11.22,29.99
64396002,-1,23581,528,2024-01-18,2024-01-28,2024-01-25,4,1,4.99,4.99,0.0,1.87,1.87,4.99
64396003,-1,23581,222,2024-01-18,2024-01-28,2024-01-25,4,1,34.99,34.99,0.0,13.09,13.09,34.99
64397001,-1,11300,540,2024-01-18,2024-01-28,2024-01-25,6,1,32.6,32.6,0.0,12.19,12.19,32.6
64397002,-1,11300,529,2024-01-18,2024-01-28,2024-01-25,6,1,3.99,3.99,0.0,1.49,1.49,3.99
64397003,-1,11300,480,2024-01-18,2024-01-28,2024-01-25,6,1,2.29,2.29,0.0,0.86,0.86,2.29
64398001,-1,18927,536,2024-01-18,2024-01-28,2024-01-25,6,1,29.99,29.99,0.0,11.22,11.22,29.99
64398002,-1,18927,480,2024-01-18,2024-01-28,2024-01-25,6,1,2.29,2.29,0.0,0.86,0.86,2.29
64399001,-1,19818,475,2024-01-18,2024-01-28,2024-01-25,4,1,69.99,69.99,0.0,26.18,26.18,69.99
64399002,-1,19818,482,2024-01-18,2024-01-28,2024-01-25,4,1,8.99,8.99,0.0,3.36,3.36,8.99
64400001,-1,17618,477,2024-01-18,2024-01-28,2024-01-25,1,1,4.99,4.99,0.0,1.87,1.87,4.99
64400002,-1,17618,214,2024-01-18,2024-01-28,2024-01-25,1,1,34.99,34.99,0.0,13.09,13.09,34.99
64401001,-1,16900,477,2024-01-18,2024-01-28,2024-01-25,4,1,4.99,4.99,0.0,1.87,1.87,4.99
64401002,-1,16900,480,2024-01-18,2024-01-28,2024-01-25,4,1,2.29,2.29,0.0,0.86,0.86,2.29
64402001,-1,22349,528,2024-01-18,2024-01-28,2024-01-25,6,1,4.99,4.99,0.0,1.87,1.87,4.99
64402002,-1,22349,483,2024-01-18,2024-01-28,2024-01-25,6,1,120.0,120.0,0.0,44.88,44.88,120.0
64403001,-1,15775,528,2024-01-18,2024-01-28,2024-01-25,1,1,4.99,4.99,0.0,1.87,1.87,4.99
64403002,-1,15775,480,2024-01-18,2024-01-28,2024-01-25,1,1,2.29,2.29,0.0,0.86,0.86,2.29
64403003,-1,15775,484,2024-01-18,2024-01-28,2024-01-25,1,1,7.95,7.95,0.0,2.97,2.97,7.95
64404001,-1,15522,528,2024-01-18,2024-01-28,2024-01-25,1,1,4.99,4.99,0.0,1.87,1.87,4.99
64404002,-1,15522,485,2024-01-18,2024-01-28,2024-01-25,1,1,21.98,21.98,0.0,8.22,8.22,21.98
64405001,-1,15313,528,2024-01-18,2024-01-28,2024-01-25,1,1,4.99,4.99,0.0,1.87,1.87,4.99
64405002,-1,15313,480,2024-01-18,2024-01-28,2024-01-25,1,1,2.29,2.29,0.0,0.86,0.86,2.29
64406001,-1,14742,528,2024-01-18,2024-01-28,2024-01-25,4,1,4.99,4.99,0.0,1.87,1.87,4.99
64406002,-1,14742,480,2024-01-18,2024-01-28,2024-01-25,4,1,2.29,2.29,0.0,0.86,0.86,2.29
64407001,-1,14850,528,2024-01-18,2024-01-28,2024-01-25,7,1,4.99,4.99,0.0,1.87,1.87,4.99
64407002,-1,14850,214,2024-01-18,2024-01-28,2024-01-25,7,1,34.99,34.99,0.0,13.09,13.09,34.99
64408001,-1,24853,477,2024-01-18,2024-01-28,2024-01-25,10,1,4.99,4.99,0.0,1.87,1.87,4.99
64408002,-1,24853,217,2024-01-18,2024-01-28,2024-01-25,10,1,34.99,34.99,0.0,13.09,13.09,34.99
64409001,-1,19935,529,2024-01-18,2024-01-28,2024-01-25,8,1,3.99,3.99,0.0,1.49,1.49,3.99
64409002,-1,19935,539,2024-01-18,2024-01-28,2024-01-25,8,1,24.99,24.99,0.0,9.35,9.35,24.99
64409003,-1,19935,488,2024-01-18,2024-01-28,2024-01-25,8,1,53.99,53.99,0.0,41.57,41.57,53.99
64410001,-1,19513,539,2024-01-18,2024-01-28,2024-01-25,10,1,24.99,24.99,0.0,9.35,9.35,24.99
64411001,-1,19497,539,2024-01-18,2024-01-28,2024-01-25,10,1,24.99,24.99,0.0,9.35,9.35,24.99
64411002,-1,19497,529,2024-01-18,2024-01-28,2024-01-25,10,1,3.99,3.99,0.0,1.49,1.49,3.99
64412001,-1,22550,477,2024-01-18,2024-01-28,2024-01-25,10,1,4.99,4.99,0.0,1.87,1.87,4.99
64412002,-1,22550,467,2024-01-18,2024-01-28,2024-01-25,10,1,24.49,24.49,0.0,9.16,9.16,24.49
64413001,-1,26872,538,2024-01-18,2024-01-28,2024-01-25,8,1,21.49,21.49,0.0,8.04,8.04,21.49
64413002,-1,26872,480,2024-01-18,2024-01-28,2024-01-25,8,1,2.29,2.29,0.0,0.86,0.86,2.29
64414001,-1,25523,529,2024-01-18,2024-01-28,2024-01-25,10,1,3.99,3.99,0.0,1.49,1.49,3.99
64414002,-1,25523,214,2024-01-18,2024-01-28,2024-01-25,10,1,34.99,34.99,0.0,13.09,13.09,34.99
64415001,-1,16590,530,2024-01-18,2024-01-28,2024-01-25,10,1,4.99,4.99,0.0,1.87,1.87,4.99
64415002,-1,16590,222,2024-01-18,2024-01-28,2024-01-25,10,1,34.99,34.99,0.0,13.09,13.09,34.99
64415003,-1,16590,225,2024-01-18,2024-01-28,2024-01-25,10,1,8.99,8.99,0.0,6.92,6.92,8.99
64416001,-1,23927,530,2024-01-18,2024-01-28,2024-01-25,7,1,4.99,4.99,0.0,1.87,1.87,4.99
64416002,-1,23927,541,2024-01-18,2024-01-28,2024-01-25,7,1,28.99,28.99,0.0,10.84,10.84,28.99
64416003,-1,23927,480,2024-01-18,2024-01-28,2024-01-25,7,1,2.29,2.29,0.0,0.86,0.86,2.29
64417001,-1,11300,537,2024-01-18,2024-01-28,2024-01-25,6,1,35.0,35.0,0.0,13.09,13.09,35.0
64417002,-1,11300,528,2024-01-18,2024-01-28,2024-01-25,6,1,4.99,4.99,0.0,1.87,1.87,4.99
64417003,-1,11300,478,2024-01-18,2024-01-28,2024-01-25,6,1,9.99,9.99,0.0,3.74,3.74,9.99
64417004,-1,11300,477,2024-01-18,2024-01-28,2024-01-25,6,1,4.99,4.99,0.0,1.87,1.87,4.99
64417005,-1,11300,487,2024-01-18,2024-01-28,2024-01-25,6,1,54.99,54.99,0.0,20.57,20.57,54.99
64418001,-1,12024,537,2024-01-18,2024-01-28,2024-01-25,1,1,35.0,35.0,0.0,13.09,13.09,35.0
64418002,-1,12024,528,2024-01-18,2024-01-28,2024-01-25,1,1,4.99,4.99,0.0,1.87,1.87,4.99
64418003,-1,12024,217,2024-01-18,2024-01-28,2024-01-25,1,1,34.99,34.99,0.0,13.09,13.09,34.99
64419001,-1,14175,478,2024-01-18,2024-01-28,2024-01-25,10,1,9.99,9.99,0.0,3.74,3.74,9.99
64419002,-1,14175,487,2024-01-18,2024-01-28,2024-01-25,10,1,54.99,54.99,0.0,20.57,20.57,54.99
64419003,-1,14175,222,2024-01-18,2024-01-28,2024-01-25,10,1,34.99,34.99,0.0,13.09,13.09,34.99
64419004,-1,14175,225,2024-01-18,2024-01-28,2024-01-25,10,1,8.99,8.99,0.0,6.92,6.92,8.99
64420001,-1,11594,222,2024-01-18,2024-01-28,2024-01-25,7,1,34.99,34.99,0.0,13.09,13.09,34.99
64420002,-1,11594,491,2024-01-18,2024-01-28,2024-01-25,7,1,53.99,53.99,0.0,41.57,41.57,53.99
64421001,-1,12320,222,2024-01-18,2024-01-28,2024-01-25,10,1,34.99,34.99,0.0,13.09,13.09,34.99
64422001,-1,16752,380,2024-01-18,2024-01-28,2024-01-25,4,1,2443.35,2443.35,0.0,1554.95,1554.95,2443.35
64422002,-1,16752,479,2024-01-18,2024-01-28,2024-01-25,4,1,8.99,8.99,0.0,3.36,3.36,8.99
64422003,-1,16752,477,2024-01-18,2024-01-28,2024-01-25,4,1,4.99,4.99,0.0,1.87,1.87,4.99
64422004,-1,16752,487,2024-01-18,2024-01-28,2024-01-25,4,1,54.99,54.99,0.0,20.57,20.57,54.99
64423001,-1,20640,372,2024-01-18,2024-01-28,2024-01-25,4,1,2443.35,2443.35,0.0,1554.95,1554.95,2443.35
64423002,-1,20640,487,2024-01-18,2024-01-28,2024-01-25,4,1,54.99,54.99,0.0,20.57,20.57,54.99
64424001,-1,14645,589,2024-01-18,2024-01-28,2024-01-25,4,1,769.49,769.49,0.0,419.78,419.78,769.49
64424002,-1,14645,475,2024-01-18,2024-01-28,2024-01-25,4,1,69.99,69.99,0.0,26.18,26.18,69.99
64425001,-1,19749,596,2024-01-18,2024-01-28,2024-01-25,4,1,539.99,539.99,0.0,294.58,294.58,539.99
64425002,-1,19749,478,2024-01-18,2024-01-28,2024-01-25,4,1,9.99,9.99,0.0,3.74,3.74,9.99
64425003,-1,19749,477,2024-01-18,2024-01-28,2024-01-25,4,1,4.99,4.99,0.0,1.87,1.87,4.99
64425004,-1,19749,484,2024-01-18,2024-01-28,2024-01-25,4,1,7.95,7.95,0.0,2.97,2.97,7.95
64425005,-1,19749,483,2024-01-18,2024-01-28,2024-01-25,4,1,120.0,120.0,0.0,44.88,44.88,120.0
64426001,-1,15501,359,2024-01-18,2024-01-28,2024-01-25,4,1,2294.99,2294.99,0.0,1251.98,1251.98,2294.99
64426002,-1,15501,483,2024-01-18,2024-01-28,2024-01-25,4,1,120.0,120.0,0.0,44.88,44.88,120.0
64427001,-1,15481,361,2024-01-18,2024-01-28,2024-01-25,4,1,2294.99,2294.99,0.0,1251.98,1251.98,2294.99
